Freezing tunnel belt number two small minor meat on belt.,Freezing tunnel belt number two small minor meat on belt.
"Freezing tunnel walls one, small minor meat on walls. Corrective actions R and S","Freezing tunnel walls one, small minor meat on walls. Corrective actions R and S"
"Freezing tunnel walls two, small minor meat on walls. Corrective actions R and S","Freezing tunnel walls two, small minor meat on walls. Corrective actions R and S"
"Freezing tunnel walls number one, accepted","Freezing tunnel walls number one, accepted"
Interface Fridge one accepted,Interface Fridge one accepted
Ammonia pipes above fridge one accepted,Ammonia pipes above fridge one accepted
"Freezing tunnel belt one number two, not acceptable","Freezing tunnel belt one number two, not acceptable"
"Freezing tunnel walls number two, not acceptable","Freezing tunnel walls number two, not acceptable"
"Freezing tunnel walls number one, NA","Freezing tunnel walls number one, NA"
Catch tray accepted,Catch tray accepted
Augers accepted,Augers accepted
Gaskets above augers accepted,Gaskets above augers accepted
Oil catch tray accepted,Oil catch tray accepted
Tenderform canal accepted,Tenderform canal accepted
Mold cover seal accepted,Mold cover seal accepted
Formax hopper belt small minor meat and fat scum on belt. Corrective actions Removed and Sanitize,Formax hopper belt small minor meat and fat scum on belt. Corrective actions Removed and Sanitize
Formax hopper belt minor meat and fat scum on belt. Corrective actions Removed and Sanitize,Formax hopper belt minor meat and fat scum on belt. Corrective actions Removed and Sanitize
Formax hopper belt small meat and fat scum on belt.,Formax hopper belt small meat and fat scum on belt.
Formax hopper belt meat and fat scum on belt.,Formax hopper belt meat and fat scum on belt.
Formax hopper belt small minor meat and fat scum on belt.  Corrective actions Removed and Sanitize,Formax hopper belt small minor meat and fat scum on belt.  Corrective actions Removed and Sanitize
Formax doors accepted,Formax doors accepted
"slide bar, small minor meat and greas down the side","slide bar, small minor meat and greas down the side"
"Green Rollers and Block , small minor meat on rollers. Corrective actions R and S","Green Rollers and Block , small minor meat on rollers. Corrective actions R and S"
Formax hopper not acceptable,Formax hopper not acceptable
"Freezing tunnel belt number three, small minor meat on belt. Corrective actions R and S","Freezing tunnel belt number three, small minor meat on belt. Corrective actions R and S"
"Freezing tunnel belt number three, meat on belt.","Freezing tunnel belt number three, meat on belt."
"Freezing tunnel belt three, small minor meat on belt. Corrective actions R and S","Freezing tunnel belt three, small minor meat on belt. Corrective actions R and S"
"Freezing tunnel belt three, small minor meat on belt.","Freezing tunnel belt three, small minor meat on belt."
"Freezing tunnel hood number three, small minor meat on top of hood. Corrective actions Removed and Sanitize","Freezing tunnel hood number three, small minor meat on top of hood. Corrective actions Removed and Sanitize"
"Freezing tunnel floor number three, small minor meat on floor. Corrective actions R and S","Freezing tunnel floor number three, small minor meat on floor. Corrective actions R and S"
"Freezing tunnel floor number three, small minor meat on floor. Corrective actions R and S","Freezing tunnel floor number three, small minor meat on floor. Corrective actions R and S"
"Freezer entry number three, small minor fat scum on belt.","Freezer entry number three, small minor fat scum on belt."
"Freezer entry three, small minor fat scum on belt. Corrective actions Removed and Sanitize","Freezer entry three, small minor fat scum on belt. Corrective actions Removed and Sanitize"
"Overheads, small minor meat on framework . Corrective actions R and S","Overheads, small minor meat on framework . Corrective actions R and S"
"Conveyors feeding formax’s catch tray two, small minor meet in tray. Corrective actions R and S","Conveyors feeding formax’s catch tray two, small minor meet in tray. Corrective actions R and S"
"Formax hopper blet, small minor meat on belt. Corrective actions Removed and Sanitize","Formax hopper blet, small minor meat on belt. Corrective actions Removed and Sanitize"
"Slider bar, accepted","Slider bar, accepted"
Power points accepted,Power points accepted
"Emergency controls, accepted","Emergency controls, accepted"
"Overheads, small minor meat on overhead. Corrective actions R and S","Overheads, small minor meat on overhead. Corrective actions R and S"
"Scales at pack off, small minor meat behind incords.","Scales at pack off, small minor meat behind incords."
"Pattie stacker number one, small minor meat on stacker. Corrective actions R and S","Pattie stacker number one, small minor meat on stacker. Corrective actions R and S"
"Pattie stacker number two, small minor meat on stacker.","Pattie stacker number two, small minor meat on stacker."
"Pattie stacker number two, small minor meat.","Pattie stacker number two, small minor meat."
"Pig tails number three, small minor meat on last pig tail. Corrective actions R and S","Pig tails number three, small minor meat on last pig tail. Corrective actions R and S"
Metal detector conveyor belt under stackers number one small minor meat in screw. Corrective actions Removed and Sanitize,Metal detector conveyor belt under stackers number one small minor meat in screw. Corrective actions Removed and Sanitize
Final metal detector conveyor number one large minor meat on runner. Corrective actions Removed and Sanitize,Final metal detector conveyor number one large minor meat on runner. Corrective actions Removed and Sanitize
"Pattie stacker number one, small minor meat on frameworks. Corrective actions R and S","Pattie stacker number one, small minor meat on frameworks. Corrective actions R and S"
"Pattie stacker number three, small minor meat on frameworks.Corrective actions Removed and Sanitize","Pattie stacker number three, small minor meat on frameworks.Corrective actions Removed and Sanitize"
"Pattie stacker number four, small minor meat on frameworks. Corrective actions Removed and Sanitize","Pattie stacker number four, small minor meat on frameworks. Corrective actions Removed and Sanitize"
"Carton stands, small minor meat on cart frame. Corrective actions R and S","Carton stands, small minor meat on cart frame. Corrective actions R and S"
Pig tails number one accepted,Pig tails number one accepted
Pig tails number two accepted,Pig tails number two accepted
Under pigtails number one accepted,Under pigtails number one accepted
Walls accepted,Walls accepted
Doors accepted,Doors accepted
Squeegees accepted,Squeegees accepted
"Pattie stacker number two, not acceptable","Pattie stacker number two, not acceptable"
"Pig tails number three, not acceptable","Pig tails number three, not acceptable"
Metal detector conveyor belt under stackers number one not acceptable,Metal detector conveyor belt under stackers number one not acceptable
"Metal detector conveyor belt under stackers number two, NA","Metal detector conveyor belt under stackers number two, NA"
"Final metal detector conveyor number one, NA","Final metal detector conveyor number one, NA"
"Stainless Steel Bins and Lids, small minor meat on inside of lids.","Stainless Steel Bins and Lids, small minor meat on inside of lids."
"Stainless Steel Bins and Lids, small meat on inside of lids.","Stainless Steel Bins and Lids, small meat on inside of lids."
Tenderform Conversion Parts small minor meat in screw holes. Corrective actions Removed and Sanitize,Tenderform Conversion Parts small minor meat in screw holes. Corrective actions Removed and Sanitize
Formax carts number one small minor meat on framework and fat scum on Belts . Corrective actions R and S,Formax carts number one small minor meat on framework and fat scum on Belts . Corrective actions R and S
Formax carts number one meat on framework and fat scum on Belts . Corrective actions R and S,Formax carts number one meat on framework and fat scum on Belts . Corrective actions R and S
Formax carts one small minor meat on framework and fat scum on Belts . Corrective actions R and S,Formax carts one small minor meat on framework and fat scum on Belts . Corrective actions R and S
dock accepted,dock accepted
Test kitchen accepted,Test kitchen accepted
Lunch room accepted,Lunch room accepted
Small minor,Small minor
Small minor meat,Small minor meat
formax three cuba,formax three cuba
three cuba stand,three cuba stand
cuba stand small,cuba stand small
stand small minor,stand small minor
small minor meat,small minor meat
minor meat corrective,minor meat corrective
meat corrective actions,meat corrective actions
corrective actions r,corrective actions r
actions r and,actions r and
r and s,r and s
formax possition three,formax possition three
possition three formax,possition three formax
three formax rework,three formax rework
formax rework chute,formax rework chute
rework chute small,rework chute small
chute small minor,chute small minor
metal ditector belt,metal ditector belt
ditector belt one,ditector belt one
belt one large,belt one large
one large major,one large major
large major meat,large major meat
major meat inside,major meat inside
meat inside belt,meat inside belt
auger to blender,auger to blender
to blender one,to blender one
blender one small,blender one small
one small minor,one small minor
minor meat on,minor meat on
meat on screw,meat on screw
metal detecor one,metal detecor one
detecor one large,detecor one large
meat inside runners,meat inside runners
inside runners and,inside runners and
runners and coges,runners and coges
formax four general,formax four general
four general small,four general small
general small minor,general small minor
formax two catch,formax two catch
two catch tray,two catch tray
catch tray small,catch tray small
tray small minor,tray small minor
frigo freezer three,frigo freezer three
freezer three small,freezer three small
three small minor,three small minor
meat on floor,meat on floor
on floor corrective,on floor corrective
floor corrective actions,floor corrective actions
paraphernalia areas test,paraphernalia areas test
areas test kitchen,areas test kitchen
test kitchen general,test kitchen general
kitchen general small,kitchen general small
small minor scum,small minor scum
minor scum r,minor scum r
scum r and,scum r and
batching tools small,batching tools small
tools small major,tools small major
small major meat,small major meat
major meat on,major meat on
meat on tools,meat on tools
on tools corrective,on tools corrective
tools corrective action,tools corrective action
corrective action r,corrective action r
action r and,action r and
minor scum corrective,minor scum corrective
scum corrective action,scum corrective action
blender two discharge,blender two discharge
two discharge small,two discharge small
discharge small minor,discharge small minor
minor meat inside,minor meat inside
meat inside throat,meat inside throat
inside throat corrective,inside throat corrective
throat corrective actions,throat corrective actions
formax possision 4,formax possision 4
possision 4 convayor,possision 4 convayor
4 convayor belt,4 convayor belt
convayor belt small,convayor belt small
belt small minor,belt small minor
formax possition four,formax possition four
possition four conveyor,possition four conveyor
four conveyor belt,four conveyor belt
conveyor belt small,conveyor belt small
meat corrective action,meat corrective action
incline convayor to,incline convayor to
convayor to formax,convayor to formax
to formax small,to formax small
formax small minor,formax small minor
meat on belt,meat on belt
formax 3 cuba,formax 3 cuba
3 cuba stand,3 cuba stand
combo bin hoist,combo bin hoist
bin hoist one,bin hoist one
hoist one large,hoist one large
meat on framework,meat on framework
to blender two,to blender two
blender two small,blender two small
two small minor,two small minor
meat on feed,meat on feed
on feed screw,on feed screw
frigo one small,frigo one small
meat on the,meat on the
on the hoods,on the hoods
the hoods corrective,the hoods corrective
hoods corrective actions,hoods corrective actions
possition four convayor,possition four convayor
four convayor belt,four convayor belt
primary grinder two,primary grinder two
grinder two location,grinder two location
two location general,two location general
location general small,location general small
meat inside hopper,meat inside hopper
formax two general,formax two general
two general small,two general small
convayor blanders two,convayor blanders two
blanders two small,blanders two small
grinder one location,grinder one location
one location fid,one location fid
location fid screw,location fid screw
fid screw small,fid screw small
screw small minor,screw small minor
overhead convayor from,overhead convayor from
convayor from palletizing,convayor from palletizing
from palletizing large,from palletizing large
palletizing large major,palletizing large major
large major dust,large major dust
major dust particles,major dust particles
dust particles on,dust particles on
particles on rollers,particles on rollers
on rollers corrective,on rollers corrective
rollers corrective actions,rollers corrective actions
auger to mixer,auger to mixer
to mixer grinder,to mixer grinder
mixer grinder location,mixer grinder location
grinder location general,grinder location general
meat on hood,meat on hood
frozen block incline,frozen block incline
block incline convayor,block incline convayor
incline convayor location,incline convayor location
convayor location general,convayor location general
bin hoist number,bin hoist number
hoist number two,hoist number two
number two small,number two small
fregoscendia one small,fregoscendia one small
on hood corrective,on hood corrective
hood corrective actions,hood corrective actions
blender one location,blender one location
one location sample,one location sample
location sample ports,location sample ports
sample ports small,sample ports small
ports small minor,ports small minor
overheads to blender,overheads to blender
one location general,one location general
blender two location,blender two location
two location sample,two location sample
location sample port,location sample port
sample port parts,sample port parts
port parts small,port parts small
parts small minor,parts small minor
formax position three,formax position three
position three rework,position three rework
three rework chute,three rework chute
fomac three gemeral,fomac three gemeral
three gemeral small,three gemeral small
gemeral small minor,gemeral small minor
bin hoist rework,bin hoist rework
hoist rework location,hoist rework location
rework location framework,rework location framework
location framework small,location framework small
framework small minor,framework small minor
conveyor between blender,conveyor between blender
between blender one,between blender one
meat on runners,meat on runners
paddy stucker one,paddy stucker one
stucker one blue,stucker one blue
one blue bands,one blue bands
blue bands packoff,blue bands packoff
bands packoff belt,bands packoff belt
packoff belt small,packoff belt small
to formax location,to formax location
formax location general,formax location general
packoff offline metal,packoff offline metal
offline metal detector,offline metal detector
metal detector small,metal detector small
detector small minor,detector small minor
minor meat in,minor meat in
meat in feed,meat in feed
in feed screw,in feed screw
to formax general,to formax general
formax general location,formax general location
general location belts,general location belts
location belts small,location belts small
belts small minor,belts small minor
packoff spare stacker,packoff spare stacker
spare stacker storage,spare stacker storage
stacker storage rack,stacker storage rack
storage rack small,storage rack small
rack small minor,rack small minor
sanitation apron small,sanitation apron small
apron small minor,apron small minor
meat on aprons,meat on aprons
on aprons corrective,on aprons corrective
aprons corrective actions,aprons corrective actions
position three tool,position three tool
three tool box,three tool box
tool box a,tool box a
box a c,box a c
a c accepted,a c accepted
mixer grinder two,mixer grinder two
grinder two fid,grinder two fid
two fid screw,two fid screw
fid screw facing,fid screw facing
screw facing large,screw facing large
facing large major,facing large major
major meat along,major meat along
meat along screw,meat along screw
along screw r,along screw r
screw r and,screw r and
paddy metal detector,paddy metal detector
metal detector on,metal detector on
detector on line,detector on line
on line one,on line one
line one conveyor,line one conveyor
one conveyor belt,one conveyor belt
conveyor belt under,conveyor belt under
belt under stacker,belt under stacker
under stacker small,under stacker small
stacker small major,stacker small major
major meat under,major meat under
meat under motor,meat under motor
under motor cover,under motor cover
motor cover corrective,motor cover corrective
cover corrective actions,cover corrective actions
packoff padi stacker,packoff padi stacker
padi stacker one,padi stacker one
stacker one small,stacker one small
minor meat blue,minor meat blue
meat blue band,meat blue band
blue band packoff,blue band packoff
band packoff belt,band packoff belt
packoff belt corrective,packoff belt corrective
belt corrective actions,belt corrective actions
padi stacker four,padi stacker four
stacker four general,stacker four general
metal detector one,metal detector one
detector one large,detector one large
meat inside the,meat inside the
inside the belt,inside the belt
formac position three,formac position three
packoff overhead conveyor,packoff overhead conveyor
overhead conveyor from,overhead conveyor from
conveyor from palletising,conveyor from palletising
from palletising small,from palletising small
palletising small minor,palletising small minor
small minor cardbord,small minor cardbord
minor cardbord corrective,minor cardbord corrective
cardbord corrective actions,cardbord corrective actions
meatering hopper one,meatering hopper one
hopper one general,hopper one general
one general small,one general small
formax position four,formax position four
position four convayor,position four convayor
four convayor feeding,four convayor feeding
convayor feeding formax,convayor feeding formax
feeding formax four,feeding formax four
two location inside,two location inside
location inside small,location inside small
inside small minor,inside small minor
meat on seals,meat on seals
hoist number one,hoist number one
number one location,number one location
one location frameworks,one location frameworks
location frameworks small,location frameworks small
frameworks small minor,frameworks small minor
cuba stands small,cuba stands small
stands small minor,stands small minor
minor meat r,minor meat r
meat r and,meat r and
detector one drop,detector one drop
one drop chute,one drop chute
drop chute small,drop chute small
on the back,on the back
the back of,the back of
back of the,back of the
of the chute,of the chute
the chute ocorrective,the chute ocorrective
chute ocorrective actions,chute ocorrective actions
ocorrective actions r,ocorrective actions r
blending cart small,blending cart small
cart small minor,cart small minor
grinder two top,grinder two top
two top small,two top small
top small minor,top small minor
minor meat behind,minor meat behind
meat behind rails,meat behind rails
behind rails in,behind rails in
rails in grinder,rails in grinder
in grinder corrective,in grinder corrective
grinder corrective actions,grinder corrective actions
frizengardia frizer belt,frizengardia frizer belt
frizer belt two,frizer belt two
belt two frizer,belt two frizer
two frizer tunnel,two frizer tunnel
frizer tunnel pocket,frizer tunnel pocket
tunnel pocket two,tunnel pocket two
pocket two small,pocket two small
formax three crarts,formax three crarts
three crarts small,three crarts small
crarts small minor,crarts small minor
incline convayor small,incline convayor small
convayor small minor,convayor small minor
metal detector two,metal detector two
detector two drop,detector two drop
two drop chutes,two drop chutes
drop chutes small,drop chutes small
chutes small minor,chutes small minor
meat on chute,meat on chute
on chute corrective,on chute corrective
chute corrective actions,chute corrective actions
detector small minot,detector small minot
small minot meat,small minot meat
minot meat on,minot meat on
on framework corrective,on framework corrective
framework corrective actions,framework corrective actions
formax two coper,formax two coper
two coper belt,two coper belt
coper belt u,coper belt u
belt u n,belt u n
u n corrective,u n corrective
n corrective actions,n corrective actions
primery grinder two,primery grinder two
two location top,two location top
location top small,location top small
position four framework,position four framework
four framework small,four framework small
formax three carts,formax three carts
three carts small,three carts small
carts small minor,carts small minor
patty metal detector,patty metal detector
blender one sample,blender one sample
one sample ports,one sample ports
metering alone auger,metering alone auger
alone auger small,alone auger small
auger small minor,auger small minor
minor meat fat,minor meat fat
meat fat in,meat fat in
fat in groov,fat in groov
in groov at,in groov at
groov at the,groov at the
at the top,at the top
the top corrective,the top corrective
top corrective actions,top corrective actions
primery grinder number,primery grinder number
grinder number one,grinder number one
number one small,number one small
on hood and,on hood and
hood and nut,hood and nut
paddi stacker three,paddi stacker three
stacker three small,stacker three small
three small major,three small major
meat under pig,meat under pig
under pig tails,under pig tails
formax position one,formax position one
position one rework,position one rework
one rework chute,one rework chute
detector two location,detector two location
two location belt,two location belt
location belt small,location belt small
meat in in,meat in in
in in cogs,in in cogs
paddy stacker four,paddy stacker four
stacker four corrective,stacker four corrective
four corrective actions,four corrective actions
position three general,position three general
three general walls,three general walls
general walls small,general walls small
walls small minor,walls small minor
pakeoff pedi metal,pakeoff pedi metal
pedi metal detector,pedi metal detector
on line four,on line four
line four outside,line four outside
four outside brain,four outside brain
outside brain small,outside brain small
brain small minor,brain small minor
one location smaple,one location smaple
location smaple port,location smaple port
smaple port small,smaple port small
port small minor,port small minor
position four formax,position four formax
four formax carts,four formax carts
formax carts four,formax carts four
carts four small,carts four small
four small minor,four small minor
position four transform,position four transform
four transform conversion,four transform conversion
transform conversion parts,transform conversion parts
conversion parts small,conversion parts small
scum corrective actions,scum corrective actions
frigoscandia freezer one,frigoscandia freezer one
freezer one freezer,freezer one freezer
one freezer tunnel,one freezer tunnel
freezer tunnel belt,freezer tunnel belt
tunnel belt one,tunnel belt one
major meat corrective,major meat corrective
corrective action c,corrective action c
action c and,action c and
c and r,c and r
pakeoff staka tray,pakeoff staka tray
staka tray corrective,staka tray corrective
tray corrective actions,tray corrective actions
position one tenderform,position one tenderform
one tenderform conversion,one tenderform conversion
tenderform conversion parts,tenderform conversion parts
overheads samll minor,overheads samll minor
samll minor meatinfront,samll minor meatinfront
minor meatinfront of,minor meatinfront of
meatinfront of the,meatinfront of the
of the mirror,of the mirror
packoff metal detector,packoff metal detector
metal detector line,metal detector line
detector line four,detector line four
line four framework,line four framework
pady stacker one,pady stacker one
stacker one blue,stacker one blue
one blue band,one blue band
blue band stackoff,blue band stackoff
band stackoff belts,band stackoff belts
stackoff belts corrective,stackoff belts corrective
belts corrective actions,belts corrective actions
position three walls,position three walls
three walls small,three walls small
formax four small,formax four small
on the big,on the big
the big school,the big school
formax position for,formax position for
position for drop,position for drop
for drop chute,for drop chute
formax one general,formax one general
belending cart number,belending cart number
cart number two,cart number two
pady stacker three,pady stacker three
stacker three under,stacker three under
three under pigtails,three under pigtails
under pigtails small,under pigtails small
pigtails small minor,pigtails small minor
frigoscandia freezer tunnel,frigoscandia freezer tunnel
meat corrective answer,meat corrective answer
corrective answer r,corrective answer r
answer r and,answer r and
formax position two,formax position two
position two green,position two green
two green work,two green work
green work chute,green work chute
work chute small,work chute small
packoff pady stacker,packoff pady stacker
pady stacker four,pady stacker four
stacker four pigy,stacker four pigy
four pigy tails,four pigy tails
pigy tails small,pigy tails small
tails small minor,tails small minor
action r end,action r end
r end s,r end s
position three convayor,position three convayor
three convayor belt,three convayor belt
detector two large,detector two large
two large major,two large major
inside belt location,inside belt location
belt location cotes,belt location cotes
position four coper,position four coper
four coper belt,four coper belt
coper belt small,coper belt small
hoist rework small,hoist rework small
rework small minor,rework small minor
meat on bar,meat on bar
on bar corrective,on bar corrective
bar corrective action,bar corrective action
metal detector 1,metal detector 1
detector 1 belt,detector 1 belt
1 belt small,1 belt small
meat on cogs,meat on cogs
metal detector 2,metal detector 2
detector 2 small,detector 2 small
2 small minor,2 small minor
meat on coats,meat on coats
metal detector twosmall,metal detector twosmall
detector twosmall minor,detector twosmall minor
twosmall minor meat,twosmall minor meat
meat in kogs,meat in kogs
minor meat at,minor meat at
meat at overheads,meat at overheads
to blender feed,to blender feed
blender feed screw,blender feed screw
feed screw small,feed screw small
to blender small,to blender small
blender small minor,blender small minor
meat inside feed,meat inside feed
inside feed screw,inside feed screw
coverbil hoist one,coverbil hoist one
metering hopper two,metering hopper two
hopper two auger,hopper two auger
two auger location,two auger location
auger location small,auger location small
location small minor,location small minor
meat in screw,meat in screw
two auger small,two auger small
overheads small minor,overheads small minor
metal detecor two,metal detecor two
detecor two small,detecor two small
meat inside cogs,meat inside cogs
overheads scum meat,overheads scum meat
scum meat minor,scum meat minor
meat minor extensive,meat minor extensive
minor extensive between,minor extensive between
extensive between the,extensive between the
between the rolls,between the rolls
the rolls corrective,the rolls corrective
rolls corrective actions,rolls corrective actions
actions r s,actions r s
grinder two general,grinder two general
block incline conveyor,block incline conveyor
incline conveyor small,incline conveyor small
conveyor small minor,conveyor small minor
metering hopper one,metering hopper one
hopper one over,hopper one over
one over location,one over location
over location small,over location small
to blender to,to blender to
blender to small,blender to small
to small small,to small small
small small minor,small small minor
minor meat insid,minor meat insid
meat insid feed,meat insid feed
insid feed screw,insid feed screw
hopper one auger,hopper one auger
one auger small,one auger small
one over small,one over small
over small minor,over small minor
blender one general,blender one general
combo scales small,combo scales small
scales small minor,scales small minor
computer screen small,computer screen small
screen small extensive,screen small extensive
small extensive scam,small extensive scam
extensive scam between,extensive scam between
scam between the,scam between the
between the rollers,between the rollers
the rollers corrective,the rollers corrective
corrective actions w,corrective actions w
actions w r,actions w r
bin hoist two,bin hoist two
hoist two small,hoist two small
meat on combo,meat on combo
on combo scale,on combo scale
detector 2 belts,detector 2 belts
2 belts small,2 belts small
minor meat location,minor meat location
meat location inside,meat location inside
location inside the,location inside the
inside the coats,inside the coats
detector one belt,detector one belt
one belt small,one belt small
detector two small,detector two small
Metering hopper number,Metering hopper number
hopper number one,hopper number one
small minor fat,small minor fat
minor fat outside,minor fat outside
fat outside walls.,fat outside walls.
outside walls. Corrective,outside walls. Corrective
walls. Corrective actions,walls. Corrective actions
Corrective actions Removed,Corrective actions Removed
actions Removed and,actions Removed and
Removed and Sanitize,Removed and Sanitize
Pyramid Cart accepted,Pyramid Cart accepted
to blender number,to blender number
blender number one,blender number one
number one  small,number one  small
one  small minor,one  small minor
minor fat inside,minor fat inside
fat inside wall,fat inside wall
Auger to blender,Auger to blender
to blender  small,to blender  small
blender  small minor,blender  small minor
blender number two,blender number two
number two  small,number two  small
two  small minor,two  small minor
Auger feed screw,Auger feed screw
feed screw number,feed screw number
screw number one,screw number one
minor fat on,minor fat on
fat on screw,fat on screw
blender number two,blender number two
number two hopper,number two hopper
two hopper  small,two hopper  small
hopper  small minor,hopper  small minor
minor meat across,minor meat across
meat across top,meat across top
across top of,across top of
top of hopper.,top of hopper.
of hopper. Corrective,of hopper. Corrective
hopper. Corrective actions,hopper. Corrective actions
meat at base,meat at base
at base of,at base of
base of screw,base of screw
of screw and,of screw and
screw and seal.,screw and seal.
and seal. Corrective,and seal. Corrective
seal. Corrective actions,seal. Corrective actions
Metal detector belt,Metal detector belt
detector belt number,detector belt number
belt number two,belt number two
minor meat and,minor meat and
meat and fat,meat and fat
and fat on,and fat on
fat on belt.,fat on belt.
Drop chute number,Drop chute number
chute number two,chute number two
meat in drop,meat in drop
in drop chute.,in drop chute.
drop chute. Corrective,drop chute. Corrective
chute. Corrective actions,chute. Corrective actions
Batching hand wash,Batching hand wash
hand wash accepted.,hand wash accepted.
Batching work station,Batching work station
work station Inacceptable,work station Inacceptable
Boot wash number,Boot wash number
wash number one,wash number one
number one accepted,number one accepted
wash number two,wash number two
number two accepted,number two accepted
wash number three,wash number three
number three accepted,number three accepted
two hopper  Inacceptable,two hopper  Inacceptable
number two  NA,number two  NA
Inside mixer grinder,Inside mixer grinder
mixer grinder one,mixer grinder one
grinder one  small,grinder one  small
base of grinder.,base of grinder.
of grinder. Corrective,of grinder. Corrective
grinder. Corrective actions,grinder. Corrective actions
one  small meat,one  small meat
small meat at,small meat at
grinder one  minor,grinder one  minor
one  minor meat,one  minor meat
and fat at,and fat at
fat at base,fat at base
Mixer grinder nut,Mixer grinder nut
grinder nut number,grinder nut number
nut number one,nut number one
small minor bone,small minor bone
minor bone in,minor bone in
bone in nuts.,bone in nuts.
Mixer grinder feed,Mixer grinder feed
grinder feed screw,grinder feed screw
feed screw facing,feed screw facing
screw facing number,screw facing number
facing number two,facing number two
number two  minor,number two  minor
two  minor meat,two  minor meat
meat in end,meat in end
in end of,in end of
end of screw.,end of screw.
of screw. Corrective,of screw. Corrective
screw. Corrective actions,screw. Corrective actions
Mixer grinder discharge,Mixer grinder discharge
grinder discharge number,grinder discharge number
discharge number one,discharge number one
number one grease.,number one grease.
one grease. Corrective,one grease. Corrective
grease. Corrective actions,grease. Corrective actions
Augers to Blender,Augers to Blender
to Blender two,to Blender two
Blender two  small,Blender two  small
meat on framework.,meat on framework.
on framework. Corrective,on framework. Corrective
framework. Corrective actions,framework. Corrective actions
discharge number two,discharge number two
small minor fat.,small minor fat.
minor fat. Corrective,minor fat. Corrective
fat. Corrective actions,fat. Corrective actions
discharge number one,discharge number one
minor fat in,minor fat in
fat in throat.,fat in throat.
in throat. Corrective,in throat. Corrective
throat. Corrective actions,throat. Corrective actions
Pieco system parts,Pieco system parts
system parts  small,system parts  small
parts  small minor,parts  small minor
meat in pipe.,meat in pipe.
Blender Discharge number,Blender Discharge number
meat at discharge,meat at discharge
at discharge and,at discharge and
discharge and in,discharge and in
and in tray.,and in tray.
in tray. Corrective,in tray. Corrective
tray. Corrective actions,tray. Corrective actions
discharge and small,discharge and small
and small minor,and small minor
fat in tray.,fat in tray.
Blender sample port,Blender sample port
sample port  small,sample port  small
port  small minor,port  small minor
fat in throat,fat in throat
in throat of,in throat of
throat of port.,throat of port.
of port. Corrective,of port. Corrective
port. Corrective actions,port. Corrective actions
Small conveyor from,Small conveyor from
conveyor from mixer,conveyor from mixer
from mixer grinder,from mixer grinder
mixer grinder catch,mixer grinder catch
grinder catch trays,grinder catch trays
catch trays  small,catch trays  small
trays  small minor,trays  small minor
meat in catch,meat in catch
in catch tray,in catch tray
catch tray base.,catch tray base.
tray base. Corrective,tray base. Corrective
base. Corrective actions,base. Corrective actions
meat in grinder,meat in grinder
in grinder cover,in grinder cover
grinder cover  Talsa,grinder cover  Talsa
cover  Talsa sample,cover  Talsa sample
Talsa sample grinder.,Talsa sample grinder.
sample grinder. Corrective,sample grinder. Corrective
Incline conveyor to,Incline conveyor to
conveyor to formax’s,conveyor to formax’s
to formax’s  small,to formax’s  small
formax’s  small minor,formax’s  small minor
meat on belt.,meat on belt.
to formax’s  minor,to formax’s  minor
formax’s  minor meat,formax’s  minor meat
meat in belt,meat in belt
in belt of,in belt of
belt of .,belt of .
of . Corrective,of . Corrective
. Corrective actions,. Corrective actions
facing number one,facing number one
number one  minor,number one  minor
between blender catch,between blender catch
blender catch trays,blender catch trays
catch trays number,catch trays number
trays number two,trays number two
minor meat over,minor meat over
meat over tray.,meat over tray.
over tray. Corrective,over tray. Corrective
Augers  Small minor,Augers  Small minor
meat on top,meat on top
on top of,on top of
top of augers.,top of augers.
of augers. Corrective,of augers. Corrective
augers. Corrective actions,augers. Corrective actions
Catch tray accepted,Catch tray accepted
Oil tray accepted,Oil tray accepted
Rework Shute accepted,Rework Shute accepted
Tool box accepted,Tool box accepted
number one  not,number one  not
one  not acceptable,one  not acceptable
Pieco system part,Pieco system part
system part  not,system part  not
part  not acceptable,part  not acceptable
number one  NA,number one  NA
Freezing tunnel belt,Freezing tunnel belt
tunnel belt number,tunnel belt number
belt number two,belt number two
Freezing tunnel walls,Freezing tunnel walls
tunnel walls number,tunnel walls number
walls number two,walls number two
meat on walls.,meat on walls.
on walls. Corrective,on walls. Corrective
walls number one,walls number one
Freezer exit number,Freezer exit number
exit number two,exit number two
belt number one,belt number one
one small meat,one small meat
small meat on,small meat on
Freezer exit  small,Freezer exit  small
exit  small minor,exit  small minor
on belt and,on belt and
belt and small,belt and small
fat on belt,fat on belt
number one meat,number one meat
one meat on,one meat on
small minor on,small minor on
minor on belt.,minor on belt.
belt and behind,belt and behind
and behind the,and behind the
behind the blet,behind the blet
the blet .,the blet .
blet . Corrective,blet . Corrective
tunnel belt small,tunnel belt small
small minor meat.,small minor meat.
minor meat. Corrective,minor meat. Corrective
meat. Corrective actions,meat. Corrective actions
tunnel walls one,tunnel walls one
walls one  small,walls one  small
tunnel walls two,tunnel walls two
walls two  small,walls two  small
number one  accepted,number one  accepted
Interface Fridge one,Interface Fridge one
Fridge one accepted,Fridge one accepted
Ammonia pipes above,Ammonia pipes above
pipes above fridge,pipes above fridge
above fridge one,above fridge one
belt one number,belt one number
one number two,one number two
number two  not,number two  not
two  not acceptable,two  not acceptable
Gaskets above augers,Gaskets above augers
